男女,市区町村コード,町丁字コード,地域階層レベル,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数,徒歩のみ,鉄道・電車,乗合バス,勤め先・学校のバス,自家用車,ハイヤー・タクシー,オートバイ,自転車,その他,利用交通手段「不詳」
男,14105,1190,2,,,,神奈川県,横浜市南区,井土ケ谷中町,,964,54,657,95,8,147,3,41,49,20,19
男,14105,1200,2,,,,神奈川県,横浜市南区,井土ケ谷上町,,682,37,443,55,6,132,4,32,34,11,8
男,14105,1210,3,,,,神奈川県,横浜市南区,六ツ川,,4871,246,2560,1414,41,1198,22,505,182,107,165
男,14105,121001,4,,,,神奈川県,横浜市南区,六ツ川,一丁目,1253,61,818,155,8,234,3,72,32,25,23
男,14105,121002,4,,,,神奈川県,横浜市南区,六ツ川,二丁目,1660,90,842,462,20,428,9,202,79,38,37
男,14105,121003,4,,,,神奈川県,横浜市南区,六ツ川,三丁目,1542,72,721,634,12,402,8,180,52,35,94
男,14105,121004,4,,,,神奈川県,横浜市南区,六ツ川,四丁目,416,23,179,163,1,134,2,51,19,9,11
男,14105,1250,2,,,,神奈川県,横浜市南区,中里町,,3,-,2,-,-,1,-,-,-,-,-
男,14105,1260,3,,,,神奈川県,横浜市南区,中里,,2126,71,1356,183,18,372,5,116,131,36,120
男,14105,126001,4,,,,神奈川県,横浜市南区,中里,一丁目,659,35,441,72,6,102,1,26,39,8,16
男,14105,126002,4,,,,神奈川県,横浜市南区,中里,二丁目,478,11,285,29,1,61,-,14,34,6,85
男,14105,126003,4,,,,神奈川県,横浜市南区,中里,三丁目,442,7,289,22,3,88,1,31,24,13,10
男,14105,126004,4,,,,神奈川県,横浜市南区,中里,四丁目,547,18,341,60,8,121,3,45,34,9,9
男,14105,1300,3,,,,神奈川県,横浜市南区,大岡,,4621,212,3094,477,65,755,16,283,222,79,163
男,14105,130001,4,,,,神奈川県,横浜市南区,大岡,一丁目,1363,39,923,114,15,241,5,89,82,26,34
男,14105,130002,4,,,,神奈川県,横浜市南区,大岡,二丁目,583,39,353,40,9,72,1,33,20,5,81
男,14105,130003,4,,,,神奈川県,横浜市南区,大岡,三丁目,998,50,610,150,15,183,2,75,68,23,28
男,14105,130004,4,,,,神奈川県,横浜市南区,大岡,四丁目,899,41,633,91,13,156,5,61,27,13,12
男,14105,130005,4,,,,神奈川県,横浜市南区,大岡,五丁目,778,43,575,82,13,103,3,25,25,12,8
男,14105,1350,3,,,,神奈川県,横浜市南区,別所,,2508,97,1590,560,50,535,7,183,141,40,53
男,14105,135001,4,,,,神奈川県,横浜市南区,別所,一丁目,465,16,345,48,9,68,1,14,22,8,8
男,14105,135002,4,,,,神奈川県,横浜市南区,別所,二丁目,464,12,295,87,11,96,2,32,27,6,10
男,14105,135003,4,,,,神奈川県,横浜市南区,別所,三丁目,582,28,408,82,18,104,1,30,23,3,9
男,14105,135004,4,,,,神奈川県,横浜市南区,別所,四丁目,268,15,154,80,5,65,-,22,14,4,10
男,14105,135005,4,,,,神奈川県,横浜市南区,別所,五丁目,490,12,275,186,4,133,1,41,41,15,9
男,14105,135006,4,,,,神奈川県,横浜市南区,別所,六丁目,136,8,64,36,2,38,2,26,12,1,4
男,14105,135007,4,,,,神奈川県,横浜市南区,別所,七丁目,103,6,49,41,1,31,-,18,2,3,3
男,14105,1420,2,,,,神奈川県,横浜市南区,別所中里台,,499,26,297,150,8,111,-,63,35,17,8
男,14105,1430,3,,,,神奈川県,横浜市南区,永田東,,1732,77,1136,207,14,312,6,83,91,40,28
男,14105,143001,4,,,,神奈川県,横浜市南区,永田東,一丁目,695,32,468,56,6,115,3,36,36,11,13
男,14105,143002,4,,,,神奈川県,横浜市南区,永田東,二丁目,668,24,425,102,7,129,2,30,40,20,11
男,14105,143003,4,,,,神奈川県,横浜市南区,永田東,三丁目,369,21,243,49,1,68,1,17,15,9,4
男,14105,1460,3,,,,神奈川県,横浜市南区,永田南,,860,39,547,78,11,161,2,68,42,6,35
男,14105,146001,4,,,,神奈川県,横浜市南区,永田南,一丁目,499,23,329,48,7,72,2,34,19,2,25
男,14105,146002,4,,,,神奈川県,横浜市南区,永田南,二丁目,361,16,218,30,4,89,-,34,23,4,10
男,14105,1480,2,,,,神奈川県,横浜市南区,永田山王台,,707,37,426,74,8,150,4,69,33,10,16
男,14105,1490,3,,,,神奈川県,横浜市南区,永田北,,2020,68,1159,604,20,494,8,177,147,33,41
男,14105,149001,4,,,,神奈川県,横浜市南区,永田北,一丁目,476,18,296,120,6,106,3,31,27,5,12
男,14105,149002,4,,,,神奈川県,横浜市南区,永田北,二丁目,982,30,569,282,10,227,4,91,77,22,20
男,14105,149003,4,,,,神奈川県,横浜市南区,永田北,三丁目,562,20,294,202,4,161,1,55,43,6,9
男,14105,1520,2,,,,神奈川県,横浜市南区,永田台,,719,23,380,301,12,214,2,81,44,14,8
男,14105,1530,2,,,,神奈川県,横浜市南区,永田みなみ台,,848,46,425,302,14,198,7,114,32,22,33
男,14105,1540,3,,,,神奈川県,横浜市南区,南太田,,1857,116,1198,149,29,289,7,106,109,32,52
男,14105,154001,4,,,,神奈川県,横浜市南区,南太田,一丁目,737,50,452,56,12,112,4,41,54,17,25
男,14105,154002,4,,,,神奈川県,横浜市南区,南太田,二丁目,433,23,290,37,7,70,-,28,24,7,8
男,14105,154003,4,,,,神奈川県,横浜市南区,南太田,三丁目,256,17,165,20,3,45,-,13,15,1,7
男,14105,154004,4,,,,神奈川県,横浜市南区,南太田,四丁目,431,26,291,36,7,62,3,24,16,7,12
男,14106,-,1,,,,神奈川県,横浜市保土ケ谷区,,,46248,2573,27683,9658,574,10089,143,3513,2125,868,1051
男,14106,10,2,,,,神奈川県,横浜市保土ケ谷区,岩井町,,1823,119,1358,163,23,194,3,49,53,21,51
男,14106,20,2,,,,神奈川県,横浜市保土ケ谷区,瀬戸ケ谷町,,1400,59,942,277,21,239,5,104,76,25,26
男,14106,30,3,,,,神奈川県,横浜市保土ケ谷区,保土ケ谷町,,578,24,426,88,10,69,2,23,21,5,14
男,14106,3001,4,,,,神奈川県,横浜市保土ケ谷区,保土ケ谷町,一丁目,443,16,348,40,8,39,2,14,9,3,9
男,14106,3002,4,,,,神奈川県,横浜市保土ケ谷区,保土ケ谷町,二丁目,58,5,29,17,1,16,-,4,3,2,2
男,14106,3003,4,,,,神奈川県,横浜市保土ケ谷区,保土ケ谷町,三丁目,77,3,49,31,1,14,-,5,9,-,3
男,14106,60,2,,,,神奈川県,横浜市保土ケ谷区,狩場町,,1687,67,908,692,22,434,4,159,111,49,47
男,14106,70,3,,,,神奈川県,横浜市保土ケ谷区,権太坂,,1861,46,1023,823,23,483,6,184,85,30,42
男,14106,7001,4,,,,神奈川県,横浜市保土ケ谷区,権太坂,一丁目,697,12,373,292,11,206,2,60,42,15,19
男,14106,7002,4,,,,神奈川県,横浜市保土ケ谷区,権太坂,二丁目,419,15,237,190,6,103,2,37,14,6,9
男,14106,7003,4,,,,神奈川県,横浜市保土ケ谷区,権太坂,三丁目,745,19,413,341,6,174,2,87,29,9,14
男,14106,100,2,,,,神奈川県,横浜市保土ケ谷区,境木町,,107,3,49,37,2,32,-,17,6,5,1
男,14106,110,2,,,,神奈川県,横浜市保土ケ谷区,境木本町,,793,22,595,208,7,129,1,33,24,11,15
男,14106,120,2,,,,神奈川県,横浜市保土ケ谷区,今井町,,1354,62,594,532,23,490,4,167,51,35,25
男,14106,130,3,,,,神奈川県,横浜市保土ケ谷区,法泉,,1270,31,625,507,14,414,3,175,83,32,23
男,14106,13001,4,,,,神奈川県,横浜市保土ケ谷区,法泉,一丁目,469,7,269,211,4,127,-,53,46,10,8
男,14106,13002,4,,,,神奈川県,横浜市保土ケ谷区,法泉,二丁目,369,13,161,138,2,138,1,53,15,9,3
男,14106,13003,4,,,,神奈川県,横浜市保土ケ谷区,法泉,三丁目,432,11,195,158,8,149,2,69,22,13,12
男,14106,160,2,,,,神奈川県,横浜市保土ケ谷区,藤塚町,,361,8,172,160,3,114,2,50,16,5,9
男,14106,170,2,,,,神奈川県,横浜市保土ケ谷区,初音ケ丘,,686,23,373,299,6,180,3,74,44,15,12
男,14106,180,2,,,,神奈川県,横浜市保土ケ谷区,花見台,,52,6,18,15,-,15,-,1,2,1,4
男,14106,190,2,,,,神奈川県,横浜市保土ケ谷区,岩崎町,,543,25,348,116,6,95,-,49,51,10,14
男,14106,200,2,,,,神奈川県,横浜市保土ケ谷区,霞台,,612,24,442,78,8,82,2,35,28,7,19
男,14106,211,3,,,,神奈川県,横浜市保土ケ谷区,桜ケ丘,,1394,63,931,403,18,262,7,87,62,33,24
男,14106,21101,4,,,,神奈川県,横浜市保土ケ谷区,桜ケ丘,一丁目,554,32,358,96,9,112,5,21,18,16,11
男,14106,21102,4,,,,神奈川県,横浜市保土ケ谷区,桜ケ丘,二丁目,840,31,573,307,9,150,2,66,44,17,13
男,14106,220,2,,,,神奈川県,横浜市保土ケ谷区,月見台,,637,23,488,53,8,83,2,19,15,12,10
男,14106,230,3,,,,神奈川県,横浜市保土ケ谷区,帷子町,,345,26,266,36,6,37,1,12,10,5,3
男,14106,23001,4,,,,神奈川県,横浜市保土ケ谷区,帷子町,一丁目,172,14,131,15,2,19,1,6,6,2,-
男,14106,23002,4,,,,神奈川県,横浜市保土ケ谷区,帷子町,二丁目,173,12,135,21,4,18,-,6,4,3,3
男,14106,250,2,,,,神奈川県,横浜市保土ケ谷区,西久保町,,1247,84,873,95,9,118,7,38,60,17,86
男,14106,260,3,,,,神奈川県,横浜市保土ケ谷区,岩間町,,385,40,264,36,2,40,1,9,18,6,7
男,14106,26001,4,,,,神奈川県,横浜市保土ケ谷区,岩間町,一丁目,230,29,153,22,2,26,-,2,14,2,5
男,14106,26002,4,,,,神奈川県,横浜市保土ケ谷区,岩間町,二丁目,155,11,111,14,-,14,1,7,4,4,2
男,14106,280,2,,,,神奈川県,横浜市保土ケ谷区,神戸町,,408,47,265,40,10,57,4,19,18,6,5
男,14106,290,3,,,,神奈川県,横浜市保土ケ谷区,星川,,1496,96,1005,120,31,250,1,64,52,19,45
男,14106,29001,4,,,,神奈川県,横浜市保土ケ谷区,星川,一丁目,575,38,394,44,12,96,-,19,21,6,17
男,14106,29002,4,,,,神奈川県,横浜市保土ケ谷区,星川,二丁目,396,25,281,25,9,59,1,14,10,7,11
男,14106,29003,4,,,,神奈川県,横浜市保土ケ谷区,星川,三丁目,525,33,330,51,10,95,-,31,21,6,17
男,14106,321,2,,,,神奈川県,横浜市保土ケ谷区,明神台,,517,23,362,104,1,85,1,23,9,9,7
男,14106,330,2,,,,神奈川県,横浜市保土ケ谷区,川辺町,,1271,56,986,120,6,145,4,32,34,12,14
男,14106,340,3,,,,神奈川県,横浜市保土ケ谷区,天王町,,1113,147,723,100,12,107,3,36,71,18,21
男,14106,34001,4,,,,神奈川県,横浜市保土ケ谷区,天王町,一丁目,592,71,386,56,5,69,1,20,32,10,9
男,14106,34002,4,,,,神奈川県,横浜市保土ケ谷区,天王町,二丁目,521,76,337,44,7,38,2,16,39,8,12
男,14106,360,3,,,,神奈川県,横浜市保土ケ谷区,宮田町,,594,59,338,133,7,97,3,31,47,7,14
男,14106,36001,4,,,,神奈川県,横浜市保土ケ谷区,宮田町,一丁目,281,32,152,65,3,48,1,17,21,2,9
男,14106,36002,4,,,,神奈川県,横浜市保土ケ谷区,宮田町,二丁目,205,21,124,48,3,30,2,8,17,3,2
男,14106,36003,4,,,,神奈川県,横浜市保土ケ谷区,宮田町,三丁目,108,6,62,20,1,19,-,6,9,2,3
男,14106,390,2,,,,神奈川県,横浜市保土ケ谷区,鎌谷町,,936,62,562,261,15,164,10,87,121,12,14
男,14106,400,2,,,,神奈川県,横浜市保土ケ谷区,峰沢町,,889,79,512,144,10,193,1,55,33,17,17
男,14106,410,2,,,,神奈川県,横浜市保土ケ谷区,岡沢町,,867,88,478,224,8,170,3,69,42,15,36
男,14106,420,3,,,,神奈川県,横浜市保土ケ谷区,峰岡町,,1570,129,922,222,15,289,5,106,104,24,29
男,14106,42001,4,,,,神奈川県,横浜市保土ケ谷区,峰岡町,一丁目,484,33,294,88,5,86,1,29,31,6,9
男,14106,42002,4,,,,神奈川県,横浜市保土ケ谷区,峰岡町,二丁目,715,53,421,92,4,142,1,49,46,14,11
男,14106,42003,4,,,,神奈川県,横浜市保土ケ谷区,峰岡町,三丁目,371,43,207,42,6,61,3,28,27,4,9
男,14106,450,3,,,,神奈川県,横浜市保土ケ谷区,和田,,961,94,605,91,13,131,2,53,60,15,29
男,14106,45001,4,,,,神奈川県,横浜市保土ケ谷区,和田,一丁目,469,52,310,30,9,54,-,18,31,10,5
男,14106,45002,4,,,,神奈川県,横浜市保土ケ谷区,和田,二丁目,492,42,295,61,4,77,2,35,29,5,24
男,14106,470,2,,,,神奈川県,横浜市保土ケ谷区,常盤台,,1674,192,927,472,16,322,7,132,87,28,27
男,14106,480,2,,,,神奈川県,横浜市保土ケ谷区,釜台町,,849,89,509,117,16,154,3,49,38,17,12
男,14106,491,2,,,,神奈川県,横浜市保土ケ谷区,仏向西,,947,22,600,222,8,230,4,75,36,22,21
男,14106,492,3,,,,神奈川県,横浜市保土ケ谷区,仏向町,,2738,109,1562,417,48,720,7,258,102,63,49
男,14106,49201,4,,,,神奈川県,横浜市保土ケ谷区,仏向町,,2311,98,1389,311,40,548,5,197,89,51,41
男,14106,49202,4,,,,神奈川県,横浜市保土ケ谷区,仏向町,,427,11,173,106,8,172,2,61,13,12,8
男,14106,500,2,,,,神奈川県,横浜市保土ケ谷区,坂本町,,646,35,431,54,9,124,2,46,24,9,13
男,14106,510,3,,,,神奈川県,横浜市保土ケ谷区,上星川,,1511,51,984,113,27,336,2,88,44,23,23
男,14106,51001,4,,,,神奈川県,横浜市保土ケ谷区,上星川,一丁目,235,11,156,20,3,42,-,19,6,4,3
男,14106,51002,4,,,,神奈川県,横浜市保土ケ谷区,上星川,二丁目,835,25,532,67,16,199,2,52,22,12,16
男,14106,51003,4,,,,神奈川県,横浜市保土ケ谷区,上星川,三丁目,441,15,296,26,8,95,-,17,16,7,4
男,14106,520,2,,,,神奈川県,横浜市保土ケ谷区,西谷町,,1706,73,1141,133,19,333,5,110,44,23,38
男,14106,530,3,,,,神奈川県,横浜市保土ケ谷区,川島町,,1830,69,995,333,16,542,4,162,56,50,44
男,14106,53001,4,,,,神奈川県,横浜市保土ケ谷区,川島町,,1096,33,635,116,8,309,4,101,43,29,21
男,14106,53002,4,,,,神奈川県,横浜市保土ケ谷区,川島町,,734,36,360,217,8,233,-,61,13,21,23
男,14106,540,2,,,,神奈川県,横浜市保土ケ谷区,東川島町,,1059,34,564,191,11,288,2,112,59,29,25
男,14106,550,3,,,,神奈川県,横浜市保土ケ谷区,新井町,,1308,54,558,353,29,449,3,170,65,34,40
男,14106,55001,4,,,,神奈川県,横浜市保土ケ谷区,新井町,,638,32,235,198,16,230,1,79,27,14,23
男,14106,55002,4,,,,神奈川県,横浜市保土ケ谷区,新井町,,670,22,323,155,13,219,2,91,38,20,17
男,14106,560,3,,,,神奈川県,横浜市保土ケ谷区,上菅田町,,2923,154,1409,610,27,895,8,276,119,68,72
男,14106,56001,4,,,,神奈川県,横浜市保土ケ谷区,上菅田町,,1626,107,634,401,15,544,1,170,68,43,51
男,14106,56002,4,,,,神奈川県,横浜市保土ケ谷区,上菅田町,,1297,47,775,209,12,351,7,106,51,25,21
男,14106,570,3,,,,神奈川県,横浜市保土ケ谷区,新桜ヶ丘,,1300,56,550,466,9,498,6,175,44,24,24
男,14106,57001,4,,,,神奈川県,横浜市保土ケ谷区,新桜ヶ丘,一丁目,708,34,308,250,2,273,6,91,21,14,17
男,14106,57002,4,,,,神奈川県,横浜市保土ケ谷区,新桜ヶ丘,二丁目,592,22,242,216,7,225,-,84,23,10,7
男,14107,-,1,,,,神奈川県,横浜市磯子区,,,39268,1966,23100,7245,530,8430,172,2637,2296,721,1011
男,14107,10,2,,,,神奈川県,横浜市磯子区,東町,,623,33,455,69,13,78,2,13,16,7,13
男,14107,20,2,,,,神奈川県,横浜市磯子区,西町,,717,24,544,61,8,75,-,21,25,5,14
男,14107,30,2,,,,神奈川県,横浜市磯子区,鳳町,,-,-,-,-,-,-,-,-,-,-,-
男,14107,40,2,,,,神奈川県,横浜市磯子区,原町,,337,22,207,36,3,58,2,16,24,4,5
男,14107,50,2,,,,神奈川県,横浜市磯子区,下町,,238,16,149,29,6,35,1,10,18,3,11
男,14107,60,2,,,,神奈川県,横浜市磯子区,坂下町,,322,12,197,44,3,60,1,19,28,8,6
男,14107,70,2,,,,神奈川県,横浜市磯子区,馬場町,,281,5,142,64,3,59,-,20,31,10,6
男,14107,80,2,,,,神奈川県,横浜市磯子区,上町,,295,14,116,78,-,58,-,26,46,19,14
男,14107,90,3,,,,神奈川県,横浜市磯子区,丸山,,1430,88,558,493,20,367,5,130,168,34,50
男,14107,9001,4,,,,神奈川県,横浜市磯子区,丸山,一丁目,1089,60,428,367,15,291,3,102,121,28,41
男,14107,9002,4,,,,神奈川県,横浜市磯子区,丸山,二丁目,341,28,130,126,5,76,2,28,47,6,9
男,14107,110,3,,,,神奈川県,横浜市磯子区,滝頭,,1113,50,446,279,17,327,4,132,142,27,36
男,14107,11001,4,,,,神奈川県,横浜市磯子区,滝頭,一丁目,561,13,231,128,8,179,2,79,74,11,19
男,14107,11002,4,,,,神奈川県,横浜市磯子区,滝頭,二丁目,294,20,112,82,4,92,1,33,37,11,7
男,14107,11003,4,,,,神奈川県,横浜市磯子区,滝頭,三丁目,258,17,103,69,5,56,1,20,31,5,10
男,14107,140,2,,,,神奈川県,横浜市磯子区,中浜町,,313,23,158,73,-,65,3,27,35,5,7
男,14107,150,3,,,,神奈川県,横浜市磯子区,岡村,,3635,148,1758,1042,48,1023,17,409,258,82,101
男,14107,15001,4,,,,神奈川県,横浜市磯子区,岡村,一丁目,487,27,197,148,7,149,1,51,62,12,9
男,14107,15002,4,,,,神奈川県,横浜市磯子区,岡村,二丁目,225,5,97,83,4,67,2,39,11,2,9
男,14107,15003,4,,,,神奈川県,横浜市磯子区,岡村,三丁目,655,24,327,158,4,177,1,77,56,15,21
男,14107,15004,4,,,,神奈川県,横浜市磯子区,岡村,四丁目,703,29,359,183,7,183,3,75,50,22,16
男,14107,15005,4,,,,神奈川県,横浜市磯子区,岡村,五丁目,416,18,206,108,5,123,1,37,13,8,19
男,14107,15006,4,,,,神奈川県,横浜市磯子区,岡村,六丁目,270,15,136,95,7,71,2,22,18,4,5
男,14107,15007,4,,,,神奈川県,横浜市磯子区,岡村,七丁目,411,9,183,119,5,148,5,67,25,9,8
男,14107,15008,4,,,,神奈川県,横浜市磯子区,岡村,八丁目,468,21,253,148,9,105,2,41,23,10,14
男,14107,230,2,,,,神奈川県,横浜市磯子区,広地町,,238,10,104,93,5,54,1,18,19,5,13
男,14107,240,2,,,,神奈川県,横浜市磯子区,久木町,,604,44,228,168,11,166,1,47,71,14,30
男,14107,250,3,,,,神奈川県,横浜市磯子区,磯子,,4073,189,2305,893,74,900,35,282,314,68,100
男,14107,25001,4,,,,神奈川県,横浜市磯子区,磯子,一丁目,8,1,6,-,-,1,-,-,-,-,-
男,14107,25002,4,,,,神奈川県,横浜市磯子区,磯子,二丁目,1122,67,538,274,34,250,15,75,135,15,35
男,14107,25003,4,,,,神奈川県,横浜市磯子区,磯子,三丁目,1239,52,907,122,14,162,5,43,39,15,26
男,14107,25004,4,,,,神奈川県,横浜市磯子区,磯子,四丁目,196,16,115,36,7,32,-,11,9,2,2
男,14107,25005,4,,,,神奈川県,横浜市磯子区,磯子,五丁目,278,9,135,66,1,82,1,27,16,9,2
男,14107,25006,4,,,,神奈川県,横浜市磯子区,磯子,六丁目,571,19,300,197,10,171,9,62,44,10,11
男,14107,25007,4,,,,神奈川県,横浜市磯子区,磯子,七丁目,389,12,187,119,6,127,4,40,29,9,14
男,14107,25008,4,,,,神奈川県,横浜市磯子区,磯子,八丁目,270,13,117,79,2,75,1,24,42,8,10
男,14107,330,2,,,,神奈川県,横浜市磯子区,磯子台,,782,25,593,56,8,110,2,21,20,17,15
男,14107,340,2,,,,神奈川県,横浜市磯子区,新磯子町,,-,-,-,-,-,-,-,-,-,-,-
男,14107,350,3,,,,神奈川県,横浜市磯子区,汐見台,,2368,110,1387,778,36,428,34,124,59,32,100
男,14107,35001,4,,,,神奈川県,横浜市磯子区,汐見台,一丁目,629,35,322,263,12,77,4,39,14,9,65
男,14107,35002,4,,,,神奈川県,横浜市磯子区,汐見台,二丁目,667,23,396,164,5,159,20,19,8,9,18
男,14107,35003,4,,,,神奈川県,横浜市磯子区,汐見台,三丁目,610,41,345,195,12,112,6,46,24,6,13
男,14107,35012,4,,,,神奈川県,横浜市磯子区,汐見台,二丁目,462,11,324,156,7,80,4,20,13,8,4
男,14107,380,3,,,,神奈川県,横浜市磯子区,森,,4165,271,2820,402,54,653,11,180,196,55,76
男,14107,38001,4,,,,神奈川県,横浜市磯子区,森,一丁目,1131,70,833,110,14,128,3,42,37,13,19
男,14107,38002,4,,,,神奈川県,横浜市磯子区,森,二丁目,527,38,362,42,7,73,2,19,21,8,10
男,14107,38003,4,,,,神奈川県,横浜市磯子区,森,三丁目,600,55,374,50,7,93,-,23,43,8,11
男,14107,38004,4,,,,神奈川県,横浜市磯子区,森,四丁目,587,28,416,79,5,109,2,23,20,7,5
男,14107,38005,4,,,,神奈川県,横浜市磯子区,森,五丁目,418,27,275,40,11,68,2,26,15,3,12
男,14107,38006,4,,,,神奈川県,横浜市磯子区,森,六丁目,902,53,560,81,10,182,2,47,60,16,19
男,14107,440,3,,,,神奈川県,横浜市磯子区,森が丘,,756,31,509,143,12,140,1,41,28,13,17
男,14107,44001,4,,,,神奈川県,横浜市磯子区,森が丘,一丁目,357,15,247,64,7,60,1,16,15,4,8
男,14107,44002,4,,,,神奈川県,横浜市磯子区,森が丘,二丁目,399,16,262,79,5,80,-,25,13,9,9
男,14107,460,2,,,,神奈川県,横浜市磯子区,新森町,,-,-,-,-,-,-,-,-,-,-,-
男,14107,470,3,,,,神奈川県,横浜市磯子区,中原,,2111,219,1292,142,38,352,5,99,125,35,60
男,14107,47001,4,,,,神奈川県,横浜市磯子区,中原,一丁目,454,61,272,55,9,43,-,14,34,10,22
男,14107,47002,4,,,,神奈川県,横浜市磯子区,中原,二丁目,532,61,334,25,8,78,2,23,16,9,19
男,14107,47003,4,,,,神奈川県,横浜市磯子区,中原,三丁目,519,43,298,33,10,124,2,37,38,10,5
男,14107,47004,4,,,,神奈川県,横浜市磯子区,中原,四丁目,606,54,388,29,11,107,1,25,37,6,14
男,14107,510,2,,,,神奈川県,横浜市磯子区,新中原町,,-,-,-,-,-,-,-,-,-,-,-
男,14107,520,2,,,,神奈川県,横浜市磯子区,杉田坪呑,,352,16,219,28,4,67,-,25,23,5,10
男,14107,530,3,,,,神奈川県,横浜市磯子区,杉田,,5137,277,3133,735,74,1135,23,338,297,83,118
男,14107,53001,4,,,,神奈川県,横浜市磯子区,杉田,一丁目,382,30,255,30,2,55,2,10,22,5,8
男,14107,53002,4,,,,神奈川県,横浜市磯子区,杉田,二丁目,569,27,365,45,5,115,1,30,22,10,13
男,14107,53003,4,,,,神奈川県,横浜市磯子区,杉田,三丁目,862,39,565,72,15,180,5,44,44,14,19
男,14107,53004,4,,,,神奈川県,横浜市磯子区,杉田,四丁目,670,57,424,49,8,113,2,32,26,20,21
男,14107,53005,4,,,,神奈川県,横浜市磯子区,杉田,五丁目,726,67,440,66,14,131,4,34,47,10,18
男,14107,53006,4,,,,神奈川県,横浜市磯子区,杉田,六丁目,670,26,395,87,10,176,2,51,44,4,15
男,14107,53007,4,,,,神奈川県,横浜市磯子区,杉田,七丁目,376,8,205,85,5,110,2,45,35,8,8
男,14107,53008,4,,,,神奈川県,横浜市磯子区,杉田,八丁目,510,10,263,160,12,156,1,59,34,5,10
男,14107,53009,4,,,,神奈川県,横浜市磯子区,杉田,九丁目,372,13,221,141,3,99,4,33,23,7,6
男,14107,620,2,,,,神奈川県,横浜市磯子区,新杉田町,,210,16,151,14,4,28,-,4,8,6,4
男,14107,630,3,,,,神奈川県,横浜市磯子区,栗木,,1481,59,866,253,12,387,4,117,73,37,19
